depa_nombre,muni_nombre,sede_nombre,direccion,telefono,email,naju_nombre,fecha_corte_REPS
ANTIOQUIA,ITAGUI,PROMEDAN IPS ITAGUI SANTA MARIA,KR 52 # 77 - 63 LC 113,4036980,wgiraldo@promedan.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,LA CEJA,PROMEDAN IPS LA CEJA,Calle 27 # 14 - 59,3122896948,wgiraldo@promedan.net,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,LA UNIÓN,PROMEDAN IPS LA UNION,Carrera  8 Nº 11-58,5562196,wgiraldo@promedan.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,RIONEGRO,PROMEDAN IPS CENTRAL ESPECIALISTAS RIONEGRO,CALLE 52 NO 45-70 P 4,3122896948,wgiraldo@promedan.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SUPLIMED HOSPITALARIO,CL 33 #74 E 116,414 49 30,suplimed@une.net.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,RIONEGRO,SUPLIMED HOSPITALARIO RIONEGRO,CL 38 KR 54 A 35 CLINICA SOMER CS 302,5619645,suplimed@une.net.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,ASESORIAS Y SOLUCIONES INTEGRALES EN SALUD A&S S.A.,KR 63B # 32E -67,4483625,ays@ays.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,FUNDACION CENTRO DE INVESTIGACION CLINICA CIC,CL 7 # 39-290 CS 902,5743124170,info@centrocic.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,VIVA 1 A IPS MEDELLÍN,CL 9C SUR # 50 FF-116 LC 103,5746042215,vivirunoamed@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,VIVA 1A IPS VILLANUEVA,Calle 56 N° 46 09,6041495 Ext. 135,mgeorge@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,VIVA 1A IPS PRADO,Calle 58 N° 50 40,6041495 Ext. 135,mgeorge@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,VIVA 1A IPS ESTADIO,Calle 50 # 69 88,6041495 Ext. 135,lalvarez@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,VIVA 1A IPS BELLO,Diagonal 55 N° 35 217 LOC 9905 Centro Comercial Puerta del Norte,6041495 Ext. 135,mgeorge@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,VIVA 1A IPS ENVIGADO,Carrera  41 N° 38 Sur 46,6041495 Ext. 135,mgeorge@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,J K VACUNAMOS S.A.S,CL 57 # 50 A 50 OF 106,2510672,jkvacunamos@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,JK VACUNAMOS S.A.S,CR 52 51 39,4600823 Ext. 605,jkvacunamos2@une.net.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ITAGUI,JK VACUNAMOS S.A.S,Carrera  49 No. 48 - 04,4600823 Ext. 6,jkvacunamositagui01@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,ADILAB PROGRAMAS ESPECIALES,CL 56 # 45 - 10,2843031,adilabprogramas@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,FUNDACION HOSPITALARIA IPS UNIVERSITARIA ADVENTISTA,KR 84 # 33 AA 159,2506488 Ext. 122,ipsuniversitariadventista@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,Laborum sld S.A.S,CL 32E # 63A - 64,4448042,laborumips@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,Dejando Huella Fertilidad,KR 48 # 19 A - 40 CS 1307-1308,4449112,administracion@dejandohuellafertilidad.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,UNIDAD INTEGRAL EN SALUD POBLADO,KR 43A 18 SUR -135 PI 4,3199700,agustin.giraldo@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,UNIDAD INTEGRAL EN SALUD LAURELES,KR 66B 32 D 36,3555250,isabel.puetaman@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SINERGIA SALUD ATENCION BASICA BELEN,DG 75B #6-105 LC 251 - 252 PI 2,5149120,camilo.acosta@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SINERGIA SALUD ATENCION BASICA POBLADO,KR 48 #10 -45 LC 140,3695240,alina.budes@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SINERGIA SALUD ATENCIÓN BASICA JUNIN,CALLE 54 #49-69,3845800,carolina.henao@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SINERGIA SALUD ATENCIÓN BÁSICA PRADO,KR 50A # 64-65 Consultorios 1 al 13,_,_,_,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,APARTADÓ,SINERGIA SALUD ATENCION BASICA URABA APARTADO,CL 100 # 99/15/17/37,8290200,laura.velandia@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,SINERGIA SALUD ATENCION BASICA ENVIGADO,KR 48 # 25 SUR -136,3393230,luz.valencia@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,I P S FUNSALUD LA 33,Calle 33 # 74E-80,3220962,fundacion@oncouraba.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,EPS SANITAS CENTRO MEDICO MEDELLIN,Carrera  46 No 27 - 35,3548871,carcila@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,IPS VACUNANDO S.A.S.,KR 84 # 43 - 30,3343931-4716472,rosa.lina2780@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,IPS CENTRO DE VACUNACION INTEGRAL S.A.S,CL 54 # 46-27 CS 1008  FUNDADORES CLINICA MEDELLIN,5135589 - 3113851703,centro.vacunacion.integral@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,ASISTENCIA CIENTIFICA DE ALTA COMPLEJIDAD SAS,Carrera  45 NUMERO 55-53,4231735 3152371289,coord.medellin@asistenciacientifica.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,ASEMECO S.A.S,Carrera  81 A NO 48 A 16,4485951,gerencia@asemeco.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,SALUD VITAL Y RIESGOS PROFESIONALES IPS SAS,Carrera  78 # 32EE-03,5831444,gerencia@saludvitalips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,EUGENIO ANTONIO RESTREPO,CL 7 # 39 - 290 CS 806,2660104,eugress1@yahoo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ABEJORRAL,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,CL Circular x KR Calibío,8647181-8647191-8647232,abejhs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ABEJORRAL,PUESTO DE SALUD PANTANILLO,CORREGIMIENTO PANTANILLO AL LADO DE LA ESCUELA URBANA DE NIÑOS,3218114052,abejhs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ABEJORRAL,PUESTO DE SALUD CHAGUALAL,AL LADO DE LA CONCENTRACIÓN DE EDUACACIÓN MEDIA ZOILA DUQUE,8647181,abejhs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ABEJORRAL,PUESTO DE SALUD EL GUAICO,VEREDA SAN PEDRO,8647181,abejhs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ALEJANDRÍA,ESE HOSPITAL PBRO LUIS FELIPE ARBELAEZ,KR 19 # 16-70 SANTANDER,8660077,hospitalalejandria@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,AMAGÁ,ESE HOSPITAL SAN FERNANDO,KR 52 # 51-82,8472121,"amaghs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,AMALFI,E.S.E HOSPITAL EL CARMEN,CL 23 # 23 - 40 COLOMBIA,5748301803,"amalhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANDES,E.S.E HOSPITAL SAN RAFAEL,AV MEDELLIN # 48-20,8417120,"andehs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANGELÓPOLIS,E.S.E HOSPITAL LA MISERICORDIA,CL 8 # 7-108 CALLE HOSPITAL,5748421146,"angehs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANGOSTURA,E.S.E HOSPITAL SAN RAFAEL DE ANGOSTURA,Kr 10 # 16-1 UNICO,5748645099,"angohs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,SANTA ROSA DE OSOS,HOSPITAL SAN JUAN DE DIOS DE SANTA ROSA DE OSOS,Carrera  28 # 26A - 34,8608302,centrodocumental@hospitalsantarosadeosos.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANORÍ,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI,CL ZEA Centro,5748350803,"anorhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANORÍ,PUESTO DE SALUD LIBERIA,CORREGIMIENTO LIBERIA,8350803,anorhs@hospitalanori.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ABRIAQUÍ,ESE HOSPITAL SAN JUAN DE DIOS DE ABRIAQUI,CL 9 A # 12-59,8520001 8520027,info@hospitalsantafedeantioquia.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,E.S.E HOSPITAL SAN JUAN DE DIOS ANTIOQUIA,CL 10 # 3-24,8531020,info@hospitalsantafedeantioquia.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ANZA,E.S.E. HOSPITAL SAN FRANCISCO DE ASÍS,KR 8 # 7-29,8522029,"anzahs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,APARTADÓ,Promotora Clinica Zona Franca de Uraba,KR 100 # 43-770 LT C101,548293198,info@clinpanamericana.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,CORPORACION IPS CEDISALUD,KR 43 A # 34 - 95 LC 208 - 209,4446604,direccion.ejecutiva@cedisalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ARBOLETES,ESE HOSPITAL PEDRO NEL CARMONA,BARRIO EL DEPORTIVO,8200026,"arbohs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ARGELIA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JULIAN,CL 31 # 32 - 14,8650042,argeh01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ARMENIA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN DE PORRES,CL 11 # 6-69 ARMERNIA,5748559099,"armehs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BARBOSA,ESE HOSPITAL SAN VICENTE DE PAUL,KR 17 # 10 - 34 SECTOR LA BOMBA,5744061341,esebarbosa@une.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BARBOSA,IPS CASA DE LA SALUD BARBOSA S.A.S.,CL 15 # 13 - 43,4060363,casadelasaludbarbosa@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELMIRA,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO,KR 19# 19 93 AVENIDA DEL RIO,5748674147,gerencia@esehospital-belmira-antioquia.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,MEDELLÍN,COOMEVA EPS IPS INTEGRADOS,CL78 # 79 A-03,5200720,gerencia@integradosips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,COOMEVA EPS INTEGRADOS IPS LTDA.,CALLE 46 N° 49-146 PISO 1 Y 4 EDIFICIO COTRAFA,5200720,gerencia@integradosips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,ESE HOSPITAL ROSALPI DE BELLO,CL 54 # 56A-11,4482030,gerencia@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,CENTRO DE SALUD PLAYA RICA,KR 64 # 61 - 81,4482030 Ext. 6,gestiondocumental@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,HOSPITAL ZAMORA,KR 42 # 20 E - 91,4482030 Ext. 3,gestiondocumental@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,CENTRO DE SALUD ANTONIO ROLDAN BETANCUR,KR 77 # 20 E 51,4482030 Ext. 4,gestiondocumental@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,CENTRO DE SALUD FONTIDUEÑO,DG 44 # 32 - 112,4482030 Ext. 8 - 4850330,gestiondocumental@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,MARUCHENGA,KR 62 # 22A - 47,4614311,gestiondocumental@esebellosalud.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BELLO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,CL 44 # 49B -90,4547510,gerencia@hmfs.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BETANIA,E.S.E HOSPITAL SAN ANTONIO DE BETANIA,CL 20 # 26-173,8435044,"betahs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BETULIA,ESE HOSPITAL GERMAN VELEZ GUTIERREZ,KR 21 # 15-20,8436085,esebetulia@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BETULIA,CENTRO DE SALUD SANTA TERESA DE ALTAMIRA,CL ABAJO PISO 1 MANZANA - RUTA 70025,8630205,esebetulia@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MARIA ISABEL USCHER MIRANDA,Carrera 16 A # 82 46 CONS 305,_,_,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CIUDAD BOLÍVAR,E.S.E HOSPITAL LA MERCED DE CIUDAD BOLIVAR,CL 49 # 36-298,8411182,gerencia@hlamerced.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CIUDAD BOLÍVAR,PUESTO DE SALUD ALFONSO LÓPEZ,CABECERA CORREGIMIENTO ALFONSO LÓPEZ,842 21 85,gerencia@hlamerced.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CIUDAD BOLÍVAR,PUESTO DE SALUD FARALLONES,ENTRADA PRINCIPAL CORREGIMIENTO FARALLONES,8422413,gerencia@hlamerced.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BRICEÑO,ESE HOSPITAL EL SAGRADO CORAZON,CL 11 # 8 - 31,8570099,brichs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BRICEÑO,PUESTO DE SALUD EL ROBLAL,CORREGIMIENTO EL ROBLAL,8570099,brichs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BRICEÑO,PUESTO DE SALUD LAS AURAS,CORREGIMIENTO LAS AURAS,8570099,brichs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BRICEÑO,PUESTO DE SALUD LA PAZ BERLIN,CORREGIMIENTO PUEBLO NUEVO,8570099,brichs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BURITICÁ,ESE HOSPITAL SAN ANTONIO,CL 8 # 3-56,8527035,hsaburitica@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,BURITICÁ,CENTRO SALUD BURITICA S.A.S,CL 8 # 3 - 168,3147922778,centrosaludburitica@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,KR 50 # 52 - 48,8362039,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,CENTRO DE SALUD JARDIN TAMANA,PARQUE CENTRAL,8363279,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,PUESTO DE SALUD PUERTO BELGICA,CARRETERA TRONCAL,8362039,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,PUESTO DE SALUD MANIZALEZ,PARQUE PRINCIPAL,8362039,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,PUESTO DE SALUD PIAMONTE,PARQUE PRINCIPAL,8362039,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CÁCERES,PUESTO DE SALUD GUARUMO,carretera troncal,8362039,hospitalcaceres@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAICEDO,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,KR 5 # 3-23,8572123,gerencia@hospitalcaicedo.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CALDAS,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,KR 48 # 138 B SUR 32,5742788866,hospicaldas@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAMPAMENTO,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA SAGRADA FAMILIA,CL BOLIVAR # 15-07,8614113,"camphs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAMPAMENTO,PUESTO DE SALUD LA CHIQUITA,VEREDA LA CHIQUITA,8614112,hospitalcampamento@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAMPAMENTO,PUESTO DE SALUD LA MINA,VEREDA LA MINA PUESTO DE SALUD LA MINA,8614112,hospitalcampamento@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAMPAMENTO,PUESTO DE SALUD LA QUIEBRA,VEREDA LA QUIEBRA,8614112,hospitalcampamento@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAÑASGORDAS,E.S.E. HOSPITAL SAN CARLOS,KR 31 # 33 - 140,8564181,"canahs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CARACOLÍ,E.S.E. HOSPITAL SAN PIO X,CL 21# 20-32 FONDO OBRERO,5748336014,gerencia@esesanpioxcaracoli.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CARAMANTA,E.S.E. HOSPITAL SAN ANTONIO,KR 21 BOLIVAR # 16-33,8553524,"caramhs1@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAREPA,E.S.E HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,CL 70 # 68 - 03 PAPAGALLO,8236548,esecarepacalidad@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAREPA,CENTRO DE SALUD EL SILENCIO,"Corregimiento El Silencio, vereda El Encanto",8236548,Carehs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,EL CARMEN DE VIBORAL,E.S.E. HOSPITAL SAN JUAN DE DIOS DEL CARMEN DE VIBORAL,KR 31 # 19-58 BARRIO OSPINA PÉREZ,5434343,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAROLINA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,CL 52 B # 54 - 70,8634045,"carohs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAUCASIA,ESE HOSPITAL CESAR URIBE PIEDRAHITA,CL 31 KR 18,8392161 - 8395380,cauchs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,PUERTO BERRÍO,ESE HOSPITAL CESAR URIBE PIEDRAHITA SEDE PUERTO BERRIO,Carrera  7 # 48 - 06,8332490,informacion@hcup.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CAUCASIA,SEDE CENTRO CLINICA PAJONAL,Kr 2 # 22 B 67,8393452,cpajonal@edatel.net.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CHIGORODÓ,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,KR 108 # 101 A - 57 LOS LIBERTADORES,5748253191,esechigorodo@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CISNEROS,E.S.E HOSPITAL SAN ANTONIO,CL 18 # 17 - 105,8631847,cisnh01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,COCORNÁ,ESE HOSPITAL SAN JUAN DE DIOS,CL 21 # 23-45,8343685- 8343403,cocohs01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ATLÁNTICO,BARRANQUILLA,KATZWEINGORT Y CIA LTDA CLINICA LA MERCED,CALLE 60 No 38-29,_,_,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CONCEPCIÓN,ESE HOSPITAL JOSE MARIA CORDOBA,KR 19 # 19 - 83,8567024,hospitalconcepcion@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,CONCORDIA,E.S.E. HOSPITAL SAN JUAN DE DIOS DE CONCORDIA,KR 18 # 16-05,8447723,"concohs1@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,COPACABANA,ESE HOSPITAL SANTA MARGARITA,KR 45 # 52-26,2740203,subgercientifica@santamargarita.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,DABEIBA,E.S.E HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,KR URIBE URIBE # 622,5748590045,"dabehs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,DON MATÍAS,E.S.E. HOSPITAL FRANCISCO ELADIO BARRERA,CL 36A # 29-55,8663737,"gerencia@hospitaldonmatias.gov.co, monikastahe@hotmail.com",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,EBÉJICO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,BRR VEREDA FATIMA,5748562681,hospebejico@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,EL BAGRE,E.S.E. HOSPITLA NUESTRA SEÑORA DEL CARMEN,CL 50 # 46D-37 METROPOLIS,5748372381,"bagrhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,EL BAGRE,CENTRO DE SALUD PUERTO CLAVER,PARQUE PRINCIPAL B UNICO PUERTO CLAVER,5748372381,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENTRERRIOS,ESE HOSPITAL PRESBITERO EMIGDIO PALACIO,KR 13 # 10 - 36,5748670051,"entrhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,SANTA GERTRUDIS,Diagonal 33 # 35 C Sur 31,4489400,autorizaciones@hospitalmua.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,UNIDAD BÁSICA DE ATENCIÓN LAS PALMAS,Kilometro 16 Vía Las Palmas,4489400 Ext. 500,autorizaciones@hospitalmua.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,UNIDAD BÁSICA DE ATENCIÓN LILLYAM MEJÍA DE RAMIREZ,Carrera  41 Sur # 25 - 100,4489400 Ext. 300,autorizaciones@hospitalmua.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,ENVIGADO,EL ÁGORA,CL 35 SUR # 43-42,4440445,proyectos@elagora.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,FREDONIA,E.S.E. HOSPITAL SANTA LUCIA,CL 69 # 50-220 VEREDA EL EDEN VEREDA EL EDEN,5748401101,"fredhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,FRONTINO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA ANTONIA TORO DE ELEJALDE,KR 27 # 31 - 38 JUAN XXIII,8595050,"fronhs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,FRONTINO,PUESTO DE SALUD LA BLANQUITA,CASERIO LA BLANQUITA,8595050,fronhos01@edatel.net.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
ANTIOQUIA,GIRALDO,E.S.E. HOSPITAL SAN ISIDRO,CL SANTANDER,8571325,"girahs01@edatel.net.co,",Pública,Fecha corte REPS: Feb 15 2018 11:21AM
